zpid,address,price,beds,baths,area,latitude,longitude,statusText,soldPrice,detailUrl,imgSrc,brokerName,zestimate,zestimateHigh,zestimateLow,taxAssessedValue,lotArea
2056263484,"526 Emerald Cir #37, Carlisle, PA 17015",,4.0,3.0,2772.0,40.18378,-77.170845,Sold,"$524,408",https://www.zillow.com/homedetails/526-Emerald-Cir-37-Carlisle-PA-17015/2056263484_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,"Berks Homes Realty, LLC",564200.0,,,,0.27768595041322314
119187518,"1590 Webster Dr, Carlisle, PA 17015",,3.0,2.0,2260.0,40.17085,-77.228874,Sold,"$501,500",https://www.zillow.com/homedetails/1590-Webster-Dr-Carlisle-PA-17015/119187518_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.17084884643555,-77.22887420654297&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=y0jN44dZ71MGPmcO9EkYEW1Nis4=",,540100.0,,,301100.0,2.4699954086317724
9297165,"1201 Georgetown Cir, Carlisle, PA 17013",,5.0,3.0,3160.0,40.19646,-77.20941,Sold,"$505,000",https://www.zillow.com/homedetails/1201-Georgetown-Cir-Carlisle-PA-17013/9297165_zpid/,https://photos.zillowstatic.com/fp/72ddc6490aa7fde5e9f85b65c9cdfc8e-p_e.jpg,Keller Williams of Central PA,545100.0,,,375300.0,0.4
88965083,"1022 Rockledge Dr, Carlisle, PA 17015",,4.0,3.0,2765.0,40.18207,-77.20735,Sold,"$525,000",https://www.zillow.com/homedetails/1022-Rockledge-Dr-Carlisle-PA-17015/88965083_zpid/,https://photos.zillowstatic.com/fp/03854b3c7257bd5ef64eac334caedc65-p_e.jpg,"RSR, REALTORS, LLC",572900.0,,,406700.0,0.49000000000000005
2061448628,"903 Addison Pl #42, Carlisle, PA 17015",,4.0,3.0,2772.0,40.182976,-77.17004,Sold,"$519,593",https://www.zillow.com/homedetails/903-Addison-Pl-42-Carlisle-PA-17015/2061448628_zpid/,https://photos.zillowstatic.com/fp/86cc8e328918260450656336a735df86-p_e.jpg,RE/MAX 1st Advantage,541700.0,,,,0.3213957759412305
2061493500,"904 Addison Pl #52, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18284,-77.171005,Sold,"$502,795",https://www.zillow.com/homedetails/904-Addison-Pl-52-Carlisle-PA-17015/2061493500_zpid/,https://photos.zillowstatic.com/fp/373eff777b10a684bb700d18fa3b3225-p_e.jpg,RE/MAX 1st Advantage,517700.0,,,,10660.0
9272983,"4 W Mulberry Hill Rd, Carlisle, PA 17013",,3.0,4.0,3156.0,40.24691,-77.17472,Sold,"$515,000",https://www.zillow.com/homedetails/4-W-Mulberry-Hill-Rd-Carlisle-PA-17013/9272983_zpid/,https://photos.zillowstatic.com/fp/414babdbd32a96454eeeeeedd4dea3bf-p_e.jpg,Century 21 Realty Services,574400.0,,,370800.0,0.5100091827364555
2062299080,"909 Addison Pl #39, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18319,-77.1707,Sold,"$508,405",https://www.zillow.com/homedetails/909-Addison-Pl-39-Carlisle-PA-17015/2062299080_zpid/,https://photos.zillowstatic.com/fp/8cfd60a038c6c024d138f0f2aaa6de15-p_e.jpg,RE/MAX 1st Advantage,528700.0,,,,0.3213957759412305
339154854,"40 Princeton Dr, Carlisle, PA 17013",,4.0,2.5,2992.0,40.20957,-77.22371,Sold,"$507,128",https://www.zillow.com/homedetails/40-Princeton-Dr-Carlisle-PA-17013/339154854_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.209571838378906,-77.22370910644531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=t995l4g0QcS6BlQ5bsX66lEWpgY=",,539800.0,,,430000.0,0.3099862258953168
2055351828,"108 Blue Mountain Blvd, Carlisle, PA 17013",,4.0,3.0,2694.0,40.25019,-77.195656,Sold,"$505,900",https://www.zillow.com/homedetails/108-Blue-Mountain-Blvd-Carlisle-PA-17013/2055351828_zpid/,https://photos.zillowstatic.com/fp/5d5a5a0cdbab4d72b8d53cc6e1095aaf-p_e.jpg,Today's Realty,550200.0,,,,0.35
2065477938,"1000 Blackstone Run #111, Carlisle, PA 17015",,4.0,3.0,2792.0,40.18488,-77.16939,Sold,"$503,150",https://www.zillow.com/homedetails/1000-Blackstone-Run-111-Carlisle-PA-17015/2065477938_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,RE/MAX 1st Advantage,538900.0,,,,0.3024334251606979
9234484,"412 W South St, Carlisle, PA 17013",,4.0,1.0,1643.0,40.198956,-77.19971,Sold,"$520,000",https://www.zillow.com/homedetails/412-W-South-St-Carlisle-PA-17013/9234484_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.19895553588867,-77.19970703125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=r2fePtpwVCIjHkFcUCPL-BoPKKo=",,492600.0,,,261300.0,6534.0
2067906783,"103 Mountain Dr, Carlisle, PA 17013",,4.0,3.0,2420.0,40.250893,-77.19572,Sold,"$506,000",https://www.zillow.com/homedetails/103-Mountain-Dr-Carlisle-PA-17013/2067906783_zpid/,https://photos.zillowstatic.com/fp/3a0798b768390fe3d34e6914c49e10e8-p_e.jpg,Iron Valley Real Estate of Central PA,556400.0,,,,0.39
92380928,"212 Amherst Ln, Carlisle, PA 17015",,4.0,3.0,3730.0,40.17149,-77.15033,Sold,"$525,000",https://www.zillow.com/homedetails/212-Amherst-Ln-Carlisle-PA-17015/92380928_zpid/,https://photos.zillowstatic.com/fp/25642f774689e9bcbc1264d0e72fedc0-p_e.jpg,Keller Williams of Central PA,526900.0,,,317000.0,0.38000459136822773
351490370,"66 Bennington Way, Carlisle, PA 17013",,4.0,3.0,2143.0,40.207672,-77.22472,Sold,"$503,163",https://www.zillow.com/homedetails/66-Bennington-Way-Carlisle-PA-17013/351490370_zpid/,https://photos.zillowstatic.com/fp/cbc265a62e87e4e20316c4b3d99911be-p_e.jpg,Keller Williams of Central PA,515200.0,,,,0.28000459136822775
151716682,"257 Wilson St, Carlisle, PA 17013",,3.0,3.0,2309.0,40.19797,-77.20265,Sold,"$508,500",https://www.zillow.com/homedetails/257-Wilson-St-Carlisle-PA-17013/151716682_zpid/,https://photos.zillowstatic.com/fp/f9bfc55a4bfadb461a3ca6c79db3ffe6-p_e.jpg,Howard Hanna Company-Carlisle,536000.0,,,355200.0,6969.6
9234701,"1108 Hillside Dr, Carlisle, PA 17013",,4.0,4.0,3551.0,40.19329,-77.21121,Sold,"$505,000",https://www.zillow.com/homedetails/1108-Hillside-Dr-Carlisle-PA-17013/9234701_zpid/,https://photos.zillowstatic.com/fp/638e0d1a0c614d9ed9172f08287221d7-p_e.jpg,Howard Hanna Company-Carlisle,537800.0,,,358100.0,0.65
2056263484,"526 Emerald Cir #37, Carlisle, PA 17015",,4.0,3.0,2772.0,40.18378,-77.170845,Sold,"$524,408",https://www.zillow.com/homedetails/526-Emerald-Cir-37-Carlisle-PA-17015/2056263484_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,"Berks Homes Realty, LLC",564200.0,,,,0.27768595041322314
119187518,"1590 Webster Dr, Carlisle, PA 17015",,3.0,2.0,2260.0,40.17085,-77.228874,Sold,"$501,500",https://www.zillow.com/homedetails/1590-Webster-Dr-Carlisle-PA-17015/119187518_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.17084884643555,-77.22887420654297&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=y0jN44dZ71MGPmcO9EkYEW1Nis4=",,540100.0,,,301100.0,2.4699954086317724
9297165,"1201 Georgetown Cir, Carlisle, PA 17013",,5.0,3.0,3160.0,40.19646,-77.20941,Sold,"$505,000",https://www.zillow.com/homedetails/1201-Georgetown-Cir-Carlisle-PA-17013/9297165_zpid/,https://photos.zillowstatic.com/fp/72ddc6490aa7fde5e9f85b65c9cdfc8e-p_e.jpg,Keller Williams of Central PA,545100.0,,,375300.0,0.4
88965083,"1022 Rockledge Dr, Carlisle, PA 17015",,4.0,3.0,2765.0,40.18207,-77.20735,Sold,"$525,000",https://www.zillow.com/homedetails/1022-Rockledge-Dr-Carlisle-PA-17015/88965083_zpid/,https://photos.zillowstatic.com/fp/03854b3c7257bd5ef64eac334caedc65-p_e.jpg,"RSR, REALTORS, LLC",572900.0,,,406700.0,0.49000000000000005
2061448628,"903 Addison Pl #42, Carlisle, PA 17015",,4.0,3.0,2772.0,40.182976,-77.17004,Sold,"$519,593",https://www.zillow.com/homedetails/903-Addison-Pl-42-Carlisle-PA-17015/2061448628_zpid/,https://photos.zillowstatic.com/fp/86cc8e328918260450656336a735df86-p_e.jpg,RE/MAX 1st Advantage,541700.0,,,,0.3213957759412305
2061493500,"904 Addison Pl #52, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18284,-77.171005,Sold,"$502,795",https://www.zillow.com/homedetails/904-Addison-Pl-52-Carlisle-PA-17015/2061493500_zpid/,https://photos.zillowstatic.com/fp/373eff777b10a684bb700d18fa3b3225-p_e.jpg,RE/MAX 1st Advantage,517700.0,,,,10660.0
9272983,"4 W Mulberry Hill Rd, Carlisle, PA 17013",,3.0,4.0,3156.0,40.24691,-77.17472,Sold,"$515,000",https://www.zillow.com/homedetails/4-W-Mulberry-Hill-Rd-Carlisle-PA-17013/9272983_zpid/,https://photos.zillowstatic.com/fp/414babdbd32a96454eeeeeedd4dea3bf-p_e.jpg,Century 21 Realty Services,574400.0,,,370800.0,0.5100091827364555
2062299080,"909 Addison Pl #39, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18319,-77.1707,Sold,"$508,405",https://www.zillow.com/homedetails/909-Addison-Pl-39-Carlisle-PA-17015/2062299080_zpid/,https://photos.zillowstatic.com/fp/8cfd60a038c6c024d138f0f2aaa6de15-p_e.jpg,RE/MAX 1st Advantage,528700.0,,,,0.3213957759412305
339154854,"40 Princeton Dr, Carlisle, PA 17013",,4.0,2.5,2992.0,40.20957,-77.22371,Sold,"$507,128",https://www.zillow.com/homedetails/40-Princeton-Dr-Carlisle-PA-17013/339154854_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.209571838378906,-77.22370910644531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=t995l4g0QcS6BlQ5bsX66lEWpgY=",,539800.0,,,430000.0,0.3099862258953168
2055351828,"108 Blue Mountain Blvd, Carlisle, PA 17013",,4.0,3.0,2694.0,40.25019,-77.195656,Sold,"$505,900",https://www.zillow.com/homedetails/108-Blue-Mountain-Blvd-Carlisle-PA-17013/2055351828_zpid/,https://photos.zillowstatic.com/fp/5d5a5a0cdbab4d72b8d53cc6e1095aaf-p_e.jpg,Today's Realty,550200.0,,,,0.35
2065477938,"1000 Blackstone Run #111, Carlisle, PA 17015",,4.0,3.0,2792.0,40.18488,-77.16939,Sold,"$503,150",https://www.zillow.com/homedetails/1000-Blackstone-Run-111-Carlisle-PA-17015/2065477938_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,RE/MAX 1st Advantage,538900.0,,,,0.3024334251606979
9234484,"412 W South St, Carlisle, PA 17013",,4.0,1.0,1643.0,40.198956,-77.19971,Sold,"$520,000",https://www.zillow.com/homedetails/412-W-South-St-Carlisle-PA-17013/9234484_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.19895553588867,-77.19970703125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=r2fePtpwVCIjHkFcUCPL-BoPKKo=",,492600.0,,,261300.0,6534.0
2067906783,"103 Mountain Dr, Carlisle, PA 17013",,4.0,3.0,2420.0,40.250893,-77.19572,Sold,"$506,000",https://www.zillow.com/homedetails/103-Mountain-Dr-Carlisle-PA-17013/2067906783_zpid/,https://photos.zillowstatic.com/fp/3a0798b768390fe3d34e6914c49e10e8-p_e.jpg,Iron Valley Real Estate of Central PA,556400.0,,,,0.39
92380928,"212 Amherst Ln, Carlisle, PA 17015",,4.0,3.0,3730.0,40.17149,-77.15033,Sold,"$525,000",https://www.zillow.com/homedetails/212-Amherst-Ln-Carlisle-PA-17015/92380928_zpid/,https://photos.zillowstatic.com/fp/25642f774689e9bcbc1264d0e72fedc0-p_e.jpg,Keller Williams of Central PA,526900.0,,,317000.0,0.38000459136822773
351490370,"66 Bennington Way, Carlisle, PA 17013",,4.0,3.0,2143.0,40.207672,-77.22472,Sold,"$503,163",https://www.zillow.com/homedetails/66-Bennington-Way-Carlisle-PA-17013/351490370_zpid/,https://photos.zillowstatic.com/fp/cbc265a62e87e4e20316c4b3d99911be-p_e.jpg,Keller Williams of Central PA,515200.0,,,,0.28000459136822775
151716682,"257 Wilson St, Carlisle, PA 17013",,3.0,3.0,2309.0,40.19797,-77.20265,Sold,"$508,500",https://www.zillow.com/homedetails/257-Wilson-St-Carlisle-PA-17013/151716682_zpid/,https://photos.zillowstatic.com/fp/f9bfc55a4bfadb461a3ca6c79db3ffe6-p_e.jpg,Howard Hanna Company-Carlisle,536000.0,,,355200.0,6969.6
9234701,"1108 Hillside Dr, Carlisle, PA 17013",,4.0,4.0,3551.0,40.19329,-77.21121,Sold,"$505,000",https://www.zillow.com/homedetails/1108-Hillside-Dr-Carlisle-PA-17013/9234701_zpid/,https://photos.zillowstatic.com/fp/638e0d1a0c614d9ed9172f08287221d7-p_e.jpg,Howard Hanna Company-Carlisle,537800.0,,,358100.0,0.65
2056263484,"526 Emerald Cir #37, Carlisle, PA 17015",,4.0,3.0,2772.0,40.18378,-77.170845,Sold,"$524,408",https://www.zillow.com/homedetails/526-Emerald-Cir-37-Carlisle-PA-17015/2056263484_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,"Berks Homes Realty, LLC",564200.0,,,,0.27768595041322314
119187518,"1590 Webster Dr, Carlisle, PA 17015",,3.0,2.0,2260.0,40.17085,-77.228874,Sold,"$501,500",https://www.zillow.com/homedetails/1590-Webster-Dr-Carlisle-PA-17015/119187518_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.17084884643555,-77.22887420654297&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=y0jN44dZ71MGPmcO9EkYEW1Nis4=",,540100.0,,,301100.0,2.4699954086317724
9297165,"1201 Georgetown Cir, Carlisle, PA 17013",,5.0,3.0,3160.0,40.19646,-77.20941,Sold,"$505,000",https://www.zillow.com/homedetails/1201-Georgetown-Cir-Carlisle-PA-17013/9297165_zpid/,https://photos.zillowstatic.com/fp/72ddc6490aa7fde5e9f85b65c9cdfc8e-p_e.jpg,Keller Williams of Central PA,545100.0,,,375300.0,0.4
88965083,"1022 Rockledge Dr, Carlisle, PA 17015",,4.0,3.0,2765.0,40.18207,-77.20735,Sold,"$525,000",https://www.zillow.com/homedetails/1022-Rockledge-Dr-Carlisle-PA-17015/88965083_zpid/,https://photos.zillowstatic.com/fp/03854b3c7257bd5ef64eac334caedc65-p_e.jpg,"RSR, REALTORS, LLC",572900.0,,,406700.0,0.49000000000000005
2061448628,"903 Addison Pl #42, Carlisle, PA 17015",,4.0,3.0,2772.0,40.182976,-77.17004,Sold,"$519,593",https://www.zillow.com/homedetails/903-Addison-Pl-42-Carlisle-PA-17015/2061448628_zpid/,https://photos.zillowstatic.com/fp/86cc8e328918260450656336a735df86-p_e.jpg,RE/MAX 1st Advantage,541700.0,,,,0.3213957759412305
2061493500,"904 Addison Pl #52, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18284,-77.171005,Sold,"$502,795",https://www.zillow.com/homedetails/904-Addison-Pl-52-Carlisle-PA-17015/2061493500_zpid/,https://photos.zillowstatic.com/fp/373eff777b10a684bb700d18fa3b3225-p_e.jpg,RE/MAX 1st Advantage,517700.0,,,,10660.0
9272983,"4 W Mulberry Hill Rd, Carlisle, PA 17013",,3.0,4.0,3156.0,40.24691,-77.17472,Sold,"$515,000",https://www.zillow.com/homedetails/4-W-Mulberry-Hill-Rd-Carlisle-PA-17013/9272983_zpid/,https://photos.zillowstatic.com/fp/414babdbd32a96454eeeeeedd4dea3bf-p_e.jpg,Century 21 Realty Services,574400.0,,,370800.0,0.5100091827364555
2062299080,"909 Addison Pl #39, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18319,-77.1707,Sold,"$508,405",https://www.zillow.com/homedetails/909-Addison-Pl-39-Carlisle-PA-17015/2062299080_zpid/,https://photos.zillowstatic.com/fp/8cfd60a038c6c024d138f0f2aaa6de15-p_e.jpg,RE/MAX 1st Advantage,528700.0,,,,0.3213957759412305
339154854,"40 Princeton Dr, Carlisle, PA 17013",,4.0,2.5,2992.0,40.20957,-77.22371,Sold,"$507,128",https://www.zillow.com/homedetails/40-Princeton-Dr-Carlisle-PA-17013/339154854_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.209571838378906,-77.22370910644531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=t995l4g0QcS6BlQ5bsX66lEWpgY=",,539800.0,,,430000.0,0.3099862258953168
2055351828,"108 Blue Mountain Blvd, Carlisle, PA 17013",,4.0,3.0,2694.0,40.25019,-77.195656,Sold,"$505,900",https://www.zillow.com/homedetails/108-Blue-Mountain-Blvd-Carlisle-PA-17013/2055351828_zpid/,https://photos.zillowstatic.com/fp/5d5a5a0cdbab4d72b8d53cc6e1095aaf-p_e.jpg,Today's Realty,550200.0,,,,0.35
2065477938,"1000 Blackstone Run #111, Carlisle, PA 17015",,4.0,3.0,2792.0,40.18488,-77.16939,Sold,"$503,150",https://www.zillow.com/homedetails/1000-Blackstone-Run-111-Carlisle-PA-17015/2065477938_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,RE/MAX 1st Advantage,538900.0,,,,0.3024334251606979
9234484,"412 W South St, Carlisle, PA 17013",,4.0,1.0,1643.0,40.198956,-77.19971,Sold,"$520,000",https://www.zillow.com/homedetails/412-W-South-St-Carlisle-PA-17013/9234484_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.19895553588867,-77.19970703125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=r2fePtpwVCIjHkFcUCPL-BoPKKo=",,492600.0,,,261300.0,6534.0
2067906783,"103 Mountain Dr, Carlisle, PA 17013",,4.0,3.0,2420.0,40.250893,-77.19572,Sold,"$506,000",https://www.zillow.com/homedetails/103-Mountain-Dr-Carlisle-PA-17013/2067906783_zpid/,https://photos.zillowstatic.com/fp/3a0798b768390fe3d34e6914c49e10e8-p_e.jpg,Iron Valley Real Estate of Central PA,556400.0,,,,0.39
92380928,"212 Amherst Ln, Carlisle, PA 17015",,4.0,3.0,3730.0,40.17149,-77.15033,Sold,"$525,000",https://www.zillow.com/homedetails/212-Amherst-Ln-Carlisle-PA-17015/92380928_zpid/,https://photos.zillowstatic.com/fp/25642f774689e9bcbc1264d0e72fedc0-p_e.jpg,Keller Williams of Central PA,526900.0,,,317000.0,0.38000459136822773
351490370,"66 Bennington Way, Carlisle, PA 17013",,4.0,3.0,2143.0,40.207672,-77.22472,Sold,"$503,163",https://www.zillow.com/homedetails/66-Bennington-Way-Carlisle-PA-17013/351490370_zpid/,https://photos.zillowstatic.com/fp/cbc265a62e87e4e20316c4b3d99911be-p_e.jpg,Keller Williams of Central PA,515200.0,,,,0.28000459136822775
151716682,"257 Wilson St, Carlisle, PA 17013",,3.0,3.0,2309.0,40.19797,-77.20265,Sold,"$508,500",https://www.zillow.com/homedetails/257-Wilson-St-Carlisle-PA-17013/151716682_zpid/,https://photos.zillowstatic.com/fp/f9bfc55a4bfadb461a3ca6c79db3ffe6-p_e.jpg,Howard Hanna Company-Carlisle,536000.0,,,355200.0,6969.6
9234701,"1108 Hillside Dr, Carlisle, PA 17013",,4.0,4.0,3551.0,40.19329,-77.21121,Sold,"$505,000",https://www.zillow.com/homedetails/1108-Hillside-Dr-Carlisle-PA-17013/9234701_zpid/,https://photos.zillowstatic.com/fp/638e0d1a0c614d9ed9172f08287221d7-p_e.jpg,Howard Hanna Company-Carlisle,537800.0,,,358100.0,0.65
2056263484,"526 Emerald Cir #37, Carlisle, PA 17015",,4.0,3.0,2772.0,40.18378,-77.170845,Sold,"$524,408",https://www.zillow.com/homedetails/526-Emerald-Cir-37-Carlisle-PA-17015/2056263484_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,"Berks Homes Realty, LLC",564200.0,,,,0.27768595041322314
119187518,"1590 Webster Dr, Carlisle, PA 17015",,3.0,2.0,2260.0,40.17085,-77.228874,Sold,"$501,500",https://www.zillow.com/homedetails/1590-Webster-Dr-Carlisle-PA-17015/119187518_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.17084884643555,-77.22887420654297&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=y0jN44dZ71MGPmcO9EkYEW1Nis4=",,540100.0,,,301100.0,2.4699954086317724
9297165,"1201 Georgetown Cir, Carlisle, PA 17013",,5.0,3.0,3160.0,40.19646,-77.20941,Sold,"$505,000",https://www.zillow.com/homedetails/1201-Georgetown-Cir-Carlisle-PA-17013/9297165_zpid/,https://photos.zillowstatic.com/fp/72ddc6490aa7fde5e9f85b65c9cdfc8e-p_e.jpg,Keller Williams of Central PA,545100.0,,,375300.0,0.4
88965083,"1022 Rockledge Dr, Carlisle, PA 17015",,4.0,3.0,2765.0,40.18207,-77.20735,Sold,"$525,000",https://www.zillow.com/homedetails/1022-Rockledge-Dr-Carlisle-PA-17015/88965083_zpid/,https://photos.zillowstatic.com/fp/03854b3c7257bd5ef64eac334caedc65-p_e.jpg,"RSR, REALTORS, LLC",572900.0,,,406700.0,0.49000000000000005
2061448628,"903 Addison Pl #42, Carlisle, PA 17015",,4.0,3.0,2772.0,40.182976,-77.17004,Sold,"$519,593",https://www.zillow.com/homedetails/903-Addison-Pl-42-Carlisle-PA-17015/2061448628_zpid/,https://photos.zillowstatic.com/fp/86cc8e328918260450656336a735df86-p_e.jpg,RE/MAX 1st Advantage,541700.0,,,,0.3213957759412305
2061493500,"904 Addison Pl #52, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18284,-77.171005,Sold,"$502,795",https://www.zillow.com/homedetails/904-Addison-Pl-52-Carlisle-PA-17015/2061493500_zpid/,https://photos.zillowstatic.com/fp/373eff777b10a684bb700d18fa3b3225-p_e.jpg,RE/MAX 1st Advantage,517700.0,,,,10660.0
9272983,"4 W Mulberry Hill Rd, Carlisle, PA 17013",,3.0,4.0,3156.0,40.24691,-77.17472,Sold,"$515,000",https://www.zillow.com/homedetails/4-W-Mulberry-Hill-Rd-Carlisle-PA-17013/9272983_zpid/,https://photos.zillowstatic.com/fp/414babdbd32a96454eeeeeedd4dea3bf-p_e.jpg,Century 21 Realty Services,574400.0,,,370800.0,0.5100091827364555
2062299080,"909 Addison Pl #39, Carlisle, PA 17015",,4.0,3.0,2420.0,40.18319,-77.1707,Sold,"$508,405",https://www.zillow.com/homedetails/909-Addison-Pl-39-Carlisle-PA-17015/2062299080_zpid/,https://photos.zillowstatic.com/fp/8cfd60a038c6c024d138f0f2aaa6de15-p_e.jpg,RE/MAX 1st Advantage,528700.0,,,,0.3213957759412305
339154854,"40 Princeton Dr, Carlisle, PA 17013",,4.0,2.5,2992.0,40.20957,-77.22371,Sold,"$507,128",https://www.zillow.com/homedetails/40-Princeton-Dr-Carlisle-PA-17013/339154854_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.209571838378906,-77.22370910644531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=t995l4g0QcS6BlQ5bsX66lEWpgY=",,539800.0,,,430000.0,0.3099862258953168
2055351828,"108 Blue Mountain Blvd, Carlisle, PA 17013",,4.0,3.0,2694.0,40.25019,-77.195656,Sold,"$505,900",https://www.zillow.com/homedetails/108-Blue-Mountain-Blvd-Carlisle-PA-17013/2055351828_zpid/,https://photos.zillowstatic.com/fp/5d5a5a0cdbab4d72b8d53cc6e1095aaf-p_e.jpg,Today's Realty,550200.0,,,,0.35
2065477938,"1000 Blackstone Run #111, Carlisle, PA 17015",,4.0,3.0,2792.0,40.18488,-77.16939,Sold,"$503,150",https://www.zillow.com/homedetails/1000-Blackstone-Run-111-Carlisle-PA-17015/2065477938_zpid/,https://photos.zillowstatic.com/fp/ed101dcac65889b10d6e0759349dc06d-p_e.jpg,RE/MAX 1st Advantage,538900.0,,,,0.3024334251606979
9234484,"412 W South St, Carlisle, PA 17013",,4.0,1.0,1643.0,40.198956,-77.19971,Sold,"$520,000",https://www.zillow.com/homedetails/412-W-South-St-Carlisle-PA-17013/9234484_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.19895553588867,-77.19970703125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=r2fePtpwVCIjHkFcUCPL-BoPKKo=",,492600.0,,,261300.0,6534.0
2067906783,"103 Mountain Dr, Carlisle, PA 17013",,4.0,3.0,2420.0,40.250893,-77.19572,Sold,"$506,000",https://www.zillow.com/homedetails/103-Mountain-Dr-Carlisle-PA-17013/2067906783_zpid/,https://photos.zillowstatic.com/fp/3a0798b768390fe3d34e6914c49e10e8-p_e.jpg,Iron Valley Real Estate of Central PA,556400.0,,,,0.39
92380928,"212 Amherst Ln, Carlisle, PA 17015",,4.0,3.0,3730.0,40.17149,-77.15033,Sold,"$525,000",https://www.zillow.com/homedetails/212-Amherst-Ln-Carlisle-PA-17015/92380928_zpid/,https://photos.zillowstatic.com/fp/25642f774689e9bcbc1264d0e72fedc0-p_e.jpg,Keller Williams of Central PA,526900.0,,,317000.0,0.38000459136822773
351490370,"66 Bennington Way, Carlisle, PA 17013",,4.0,3.0,2143.0,40.207672,-77.22472,Sold,"$503,163",https://www.zillow.com/homedetails/66-Bennington-Way-Carlisle-PA-17013/351490370_zpid/,https://photos.zillowstatic.com/fp/cbc265a62e87e4e20316c4b3d99911be-p_e.jpg,Keller Williams of Central PA,515200.0,,,,0.28000459136822775
151716682,"257 Wilson St, Carlisle, PA 17013",,3.0,3.0,2309.0,40.19797,-77.20265,Sold,"$508,500",https://www.zillow.com/homedetails/257-Wilson-St-Carlisle-PA-17013/151716682_zpid/,https://photos.zillowstatic.com/fp/f9bfc55a4bfadb461a3ca6c79db3ffe6-p_e.jpg,Howard Hanna Company-Carlisle,536000.0,,,355200.0,6969.6
